id,title,group,pages,reading_level,downloaded_on,original_url,original_fields,new_url,standardized_fields,jurisdiction
04b3a0734774c02edf8eb9056d23954aa38e96c77c3392d33e0fe762,Community Service Worksheet Third District Juvenile Court  ,3rd District Juvenile Court: Forms and Pamphlets,2.0,10.5,2021-11-11,https://www.utcourts.gov/courts/juv/juvsites/3rd/forms/COMMUNITY%20SERVICE%20WORKSHEET-FRONT%20AND%20BACK.pdf,"['name__1', 'name__2', 'docket_number', 'users1_address_line_one', 'users1_birthdate', 'age', 'community_service_hours__1', 'community_service_hours__2', 'due_date__1', 'due_date__2', 'completed__1', 'completed__2', 'signatures', 'juvenile', 'undefined']",https://courtformsonline.org/forms/04b3a0734774c02edf8eb9056d23954aa38e96c77c3392d33e0fe762.pdf,"['name__1', 'name__2', '*docket_number', '*users1_address_line_one', '*users1_birthdate', 'age', 'community_service_hours__1', 'community_service_hours__2', 'due_date__1', 'due_date__2', 'completed__1', 'completed__2', 'signatures', 'juvenile', 'undefined']",UT
6e420f1b3575cfd8ef94b71977da9e38252e3395a78439709c760de4,Third District Juvenile Court Work Program Referral ,3rd District Juvenile Court: Forms and Pamphlets,2.0,10.5,2021-11-11,https://www.utcourts.gov/courts/juv/juvsites/3rd/forms/Work_Crew_Application-2007.pdf,"['docket_number', 'users1_birthdate', 'male', 'juveniles_name', 'users1_address_line_one', 'users1_address_city', 'users1_address_zip', 'users1_phone_number__1', 'attending_school', 'school_name', 'school_begins_hour', 'school_dismissed_hour', 'parents_guardians_name', 'fathers_work', 'fathers_cell', 'mothers_work', 'mothers_cell', 'emergency_contact_parents_unavailable', 'relationship_juvenile', 'restitution_owed', 'work_hours', 'due_date', 'codefendants_andor_contact_orders', 'psra_date', 'check_one_high', 'mod', 'ie_physical_mental_medical_condition_medication_taken_etc', 'court_agency_workers_name', 'users1_phone_number__2', 'parent_legal_guardian', 'agree', 'disagree', 'ride_uta_bus_trax_bicycle_walk_home_th_west_work_program', 'picked_end_work_shift_th_west_program_building', 'parent_guardian', 'signature_date__1', 'juvenile', 'signature_date__2']",https://courtformsonline.org/forms/6e420f1b3575cfd8ef94b71977da9e38252e3395a78439709c760de4.pdf,"['*docket_number', '*users1_birthdate', 'male', 'juveniles_name', '*users1_address_line_one', '*users1_address_city', '*users1_address_zip', 'users_phone_number__1', 'attending_school', 'school_name', 'school_begins_hour', 'school_dismissed_hour', 'parents_guardians_name', 'fathers_work', 'fathers_cell', 'mothers_work', 'mothers_cell', 'emergency_contact_parents_unavailable', 'relationship_juvenile', 'restitution_owed', 'work_hours', 'due_date', 'codefendants_andor_contact_orders', 'psra_date', 'check_one_high', 'mod', 'ie_physical_mental_medical_condition_medication_taken_etc', 'court_agency_workers_name', 'users_phone_number__2', 'parent_legal_guardian', 'agree', 'disagree', 'ride_uta_bus_trax_bicycle_walk_home_th_west_work_program', 'picked_end_work_shift_th_west_program_building', 'parent_guardian', 'signature_date__1', 'juvenile', 'signature_date__2']",UT
2532cd2b6d3aaff8c47726a0abd168fb4e5cdb4977c065cd27bde8c7,Utah State District Juvenile Court Probation Order ,3rd District Juvenile Court: Forms and Pamphlets,5.0,12.5,2021-11-11,https://www.utcourts.gov/courts/juv/juvsites/3rd/common/Probation%20Order%20revised.050502.pdf,"['of the probation department or by order of the Court', 'Special Condition 1', 'Special Condition 2', 'undefined', 'Special Condition 1_2', 'Special Condition 2_2', 'undefined_2', 'Special Condition 1_3', 'Special Condition 2_3', 'undefined_3', 'Special Condition 1_4', 'Special Condition 2_4', 'Dated this', 'day of', '200', 'Judge', 'Minor', 'Parent Guardian Custodian', 'Parent Guardian Custodian_2', 'Probation Officer', 'Date', 'Date_2', 'Date_3', 'Date_4']",https://courtformsonline.org/forms/2532cd2b6d3aaff8c47726a0abd168fb4e5cdb4977c065cd27bde8c7.pdf,"['probation_department_order_court', 'special_condition__1', 'special_condition__2', 'undefined__1', 'special_condition__3', 'special_condition__4', 'undefined__2', 'special_condition__5', 'special_condition__6', 'undefined__3', 'special_condition__7', 'special_condition__8', 'dated', 'day', 'unknown', 'judge', 'minor', 'parent_guardian_custodian__1', 'parent_guardian_custodian__2', 'probation_officer', '*signature_date__1', '*signature_date__2', '*signature_date__3', '*signature_date__4']",UT
f6a6814890f21c11524d5785d772272916ff95909b7dba6cad2ccd64,Adoptee's Consent to Adoption and Waiver of Rights ,Adopting a Minor Stepchild,3.0,6.5,2021-11-11,https://www.utcourts.gov/howto/family/adoption/stepchild/docs/02_Consent_Adoptee.pdf,"['Name', 'Address', 'City State Zip', 'Phone', 'Email', 'In the Matter of the Adoption of adoptees name', 'adoptees name', 'Case Number', 'Judge', 'Commissioner', 'Adoptees Consent to Adoption and Waiver of', 'Date', 'Signature', 'Printed Name of Adoptee', 'On this date I certify that', 'form of identification has while in my', 'Date_2', 'Signature_2', 'Printed name of judge', 'Adoptees Consent to Adoption and Waiver of_2', 'On this date I certify that_2', 'form of identification has while in my_2', 'Date_3', 'Signature_3', 'Printed name of judges appointee', 'On this date I certify that_3', 'form of identification has while in my_3', 'Date_4', 'Signature_4', 'Printed name of notary public', 'On this date we certify that', 'form of identification has while in', 'Date_5', 'Signature_5', 'Printed name of judges appointee_2', 'Date_6', 'Signature_6', 'Printed name of first witness', 'Date_7', 'Signature_7', 'Printed name of second witness', 'Adoptees Consent to Adoption and Waiver of_3', 'Approved Board of District Court Judges December 17 2010', 'Page 3 of 3']",https://courtformsonline.org/forms/f6a6814890f21c11524d5785d772272916ff95909b7dba6cad2ccd64.pdf,"['*users1_name', '*users1_address_line_one', '*users1_address_line_two', '*users1_phone_number', 'email', 'matter_adoption_adoptees_name', 'adoptees_name', '*docket_number', 'judge', 'commissioner', 'adoptees_consent_adoption_waiver__1', '*signature_date__1', '*users1_signature__1', 'printed_name_adoptee', 'date_certify__1', 'form_identification__1', '*signature_date__2', '*users1_signature__2', 'printed_name_judge', 'adoptees_consent_adoption_waiver__2', 'date_certify__2', 'form_identification__2', '*signature_date__3', '*users1_signature__3', 'printed_name_judges_appointee__1', 'date_certify__3', 'form_identification__3', '*signature_date__4', '*users1_signature__4', 'printed_name_notary_public', 'date_certify__4', 'form_identification__4', '*signature_date__5', '*users1_signature__5', 'printed_name_judges_appointee__2', '*signature_date__6', '*users1_signature__6', 'printed_name_first_witness', '*signature_date__7', '*users1_signature__7', 'printed_name_second_witness', 'adoptees_consent_adoption_waiver__3', 'approved_board_district_court_judges_december', 'page']",UT
be656a9a361db7c3532026b0bae372e704beb160fce37ea51f52103d,Adoption Agreement ,Adopting a Minor Stepchild,1.0,7.5,2021-11-11,https://www.utcourts.gov/howto/family/adoption/stepchild/docs/08_Agreement.pdf,"['Name', 'Address', 'City State Zip', 'Phone', 'Email', 'In the Matter of the Adoption of adoptees name', 'adoptees name', 'Case Number', 'Judge', 'Commissioner', 'adoptees proposed first middle and last name and treat himher in all respects as my own', 'Date', 'Sign here', 'Typed or Printed Name Adopting Parent', 'Sign here 1', 'Sign here 2', 'Adoption Agreement', 'Approved Board of District Court Judges December 17 2010', 'Page 1 of 1']",https://courtformsonline.org/forms/be656a9a361db7c3532026b0bae372e704beb160fce37ea51f52103d.pdf,"['*users1_name', '*users1_address_line_one', '*users1_address_line_two', '*users1_phone_number', 'email', 'matter_adoption_adoptees_name', 'adoptees_name', '*docket_number', 'judge', 'commissioner', 'adoptees_proposed_first_middle_last_name_treat_himher_respects', '*signature_date', '*users1_signature__1', 'typed_printed_name_adopting_parent', '*users1_signature__2', '*users1_signature__3', 'adoption_agreement', 'approved_board_district_court_judges_december', 'page']",UT
bd70ade3e40164085fa7961ad6dd6a85c4d4c5c4d9be32197adaa38f,Adoption Decree ,Adopting a Minor Stepchild,2.0,8.5,2021-11-11,https://www.utcourts.gov/howto/family/adoption/stepchild/docs/10_Decree.pdf,"['Name', 'Address', 'City State Zip', 'Phone', 'Email', 'Case Number', 'adoptees name', 'Judge', 'Commissioner', 'A hearing held on', 'were represented by', 'Adoption Decree', 'Approved Board of District Court Judges December 17 2010', 'Page 1 of 2', 'of adopting parent and is that persons child', 'parent have all the rights and duties of the relationship of child and parent', 'Date', 'Signature', 'Judge_2', 'Adoption Decree_2']",https://courtformsonline.org/forms/bd70ade3e40164085fa7961ad6dd6a85c4d4c5c4d9be32197adaa38f.pdf,"['*users1_name', '*users1_address_line_one', '*users1_address_line_two', '*users1_phone_number', 'email', '*docket_number', 'adoptees_name', 'judge__1', 'commissioner', 'hearing_held', 'represented', 'adoption_decree__1', 'approved_board_district_court_judges_december', 'page', 'adopting_parent_persons_child', 'parent_rights_duties_relationship_child', '*signature_date', '*users1_signature', 'judge__2', 'adoption_decree__2']",UT
d94720b568d800e2510fbc04955687282a7e7419b78565d3e52c461c,Birth Mother's Consent to Adoption and Waiver of Rights ,Adopting a Minor Stepchild,4.0,11.5,2021-11-11,https://www.utcourts.gov/howto/family/adoption/stepchild/docs/03_1_Consent_Birth_Mother.pdf,"['Name', 'Address', 'City State Zip', 'Phone', 'Email', 'In the Matter of the Adoption of adoptees name', 'adoptees name', 'Case Number', 'Judge', 'Commissioner', 'Birth Mothers Consent to Adoption and Waiver', 'Date', 'Signature', 'Printed name of the birth mother', 'Birth Mothers Consent to Adoption and Waiver_2', 'On this date I certify that', 'form of identification has while in my', 'Date_2', 'Signature_2', 'Printed name of judge', 'On this date I certify that_2', 'form of identification has while in my_2', 'Date_3', 'Signature_3', 'Printed name of judges appointee', 'On this date I certify that_3', 'form of identification has while in my_3', 'Date_4', 'Signature_4', 'Printed name of notary public', 'Birth Mothers Consent to Adoption and Waiver_3', 'Approved Board of District Court Judges September 14 2011', 'Page 3 of 4', 'On this date we certify that', 'form of identification has while in', 'Date_5', 'Signature_5', 'Printed name of judges appointee_2', 'Date_6', 'Signature_6', 'Printed name of first witness', 'Date_7', 'Signature_7', 'Printed name of second witness', 'Birth Mothers Consent to Adoption and Waiver_4', 'Approved Board of District Court Judges September 14 2011_2', 'Page 4 of 4']",https://courtformsonline.org/forms/d94720b568d800e2510fbc04955687282a7e7419b78565d3e52c461c.pdf,"['*users1_name', '*users1_address_line_one', '*users1_address_line_two', '*users1_phone_number', 'email', 'matter_adoption_adoptees_name', 'adoptees_name', '*docket_number', 'judge', 'commissioner', 'birth_mothers_consent_adoption_waiver__1', '*signature_date__1', '*users1_signature__1', 'printed_name_birth_mother', 'birth_mothers_consent_adoption_waiver__2', 'date_certify__1', 'form_identification__1', '*signature_date__2', '*users1_signature__2', 'printed_name_judge', 'date_certify__2', 'form_identification__2', '*signature_date__3', '*users1_signature__3', 'printed_name_judges_appointee__1', 'date_certify__3', 'form_identification__3', '*signature_date__4', '*users1_signature__4', 'printed_name_notary_public', 'birth_mothers_consent_adoption_waiver__3', 'approved_board_district_court_judges_september__1', 'page__1', 'date_certify__4', 'form_identification__4', '*signature_date__5', '*users1_signature__5', 'printed_name_judges_appointee__2', '*signature_date__6', '*users1_signature__6', 'printed_name_first_witness', '*signature_date__7', '*users1_signature__7', 'printed_name_second_witness', 'birth_mothers_consent_adoption_waiver__4', 'approved_board_district_court_judges_september__2', 'page__2']",UT
898269a99ff1c65be10b1ae35bb34ba469fc14b7301b7ed7b126d195,Certificate of Readiness for Adoption Hearing ,Adopting a Minor Stepchild,3.0,8.5,2021-11-11,https://www.utcourts.gov/howto/family/adoption/stepchild/docs/07_Certificate_Readiness.pdf,"['Name', 'Address', 'City State Zip', 'Phone', 'Email', 'Attorney for the Petitioner and my Utah Bar number is', 'In the Matter of the Adoption of adoptees name', 'adoptees name', 'Case Number', 'Judge', 'Commissioner domestic cases', 'Certificate of Readiness for Adoption Hearing', 'Approved Board of District Court Judges December 17 2010', 'Page 1 of 3', 'Certificate of Readiness for Adoption Hearing_2', 'Signed at', 'Date', 'Signature', 'Printed Name', 'Certificate of Readiness for Adoption Hearing_3', 'Approved Board of District Court Judges December 17 2010_2', 'Page 3 of 3']",https://courtformsonline.org/forms/898269a99ff1c65be10b1ae35bb34ba469fc14b7301b7ed7b126d195.pdf,"['*users1_name__1', '*users1_address_line_one', '*users1_address_line_two', '*users1_phone_number', 'email', 'attorney_petitioner_utah_bar_number', 'matter_adoption_adoptees_name', 'adoptees_name', '*docket_number', 'judge', 'commissioner_domestic_cases', 'certificate_readiness_adoption_hearing__1', 'approved_board_district_court_judges_december__1', 'page__1', 'certificate_readiness_adoption_hearing__2', 'signed', '*signature_date', '*users1_signature', '*users1_name__2', 'certificate_readiness_adoption_hearing__3', 'approved_board_district_court_judges_december__2', 'page__2']",UT
8870c400101380a2bb61e3b146706bf49de23a0b8d2816b26e9d88ed,Ex Parte Motion for Alternative Service ,Adopting a Minor Stepchild,3.0,7.5,2021-11-11,https://www.utcourts.gov/howto/family/adoption/stepchild/docs/13_Motion_Alternative_Service.pdf,"['Name', 'Address', 'City State Zip', 'Phone', 'Email', 'Attorney for the CoPetitioners and my Utah Bar number is', 'In the Matter of the Adoption of adoptees name', 'adoptees name', 'Case Number', 'Judge', 'Commissioner', 'who is the', 'Our last contact with', 'circumstances Describe', 'Ex Parte Motion for Alternative Service', 'Approved Board of District Court Judges December 17 2010', 'Page 1 of 3', '1', '2', '3', 'things you have done to try to find the person 1', 'things you have done to try to find the person 2', 'things you have done to try to find the person 3', 'The attempts to serve the abovenamed person have failed because 1', 'The attempts to serve the abovenamed person have failed because 2', 'The attempts to serve the abovenamed person have failed because 3', 'service was attempted Provide dates addresses and other relevant information 1', 'service was attempted Provide dates addresses and other relevant information 2', 'service was attempted Provide dates addresses and other relevant information 3', 'following methods Choose all that apply', 'Sending a text message to', 'abovenamed person in the care of the following name and address 1', 'abovenamed person in the care of the following name and address 2', 'abovenamed person in the care of the following name and address 3', 'abovenamed person in the care of the following name and address 4', 'Ex Parte Motion for Alternative Service_2', 'for 4 consecutive weeks in', 'name of newspaper', 'court', 'media network such as Facebook or Twitter', 'Other method Describe 1', 'Other method Describe 2', 'Other method Describe 3', 'because Be specific about each method of service requested 1', 'because Be specific about each method of service requested 2', 'because Be specific about each method of service requested 3', 'I declare under criminal penalty under the law of Utah that everything stated in this document is true', 'Date', 'Signature', 'Printed Name', 'Ex Parte Motion for Alternative Service_3']",https://courtformsonline.org/forms/8870c400101380a2bb61e3b146706bf49de23a0b8d2816b26e9d88ed.pdf,"['*users1_name__1', '*users1_address_line_one', '*users1_address_line_two', '*users1_phone_number', 'email', 'attorney_co_petitioners_utah_bar_number', 'matter_adoption_adoptees_name', 'adoptees_name', '*docket_number', 'judge', 'commissioner', 'who_is_the', 'last_contact', 'circumstances_describe', 'ex_parte_motion_alternative_service__1', 'approved_board_district_court_judges_december', 'page', 'unknown__1', 'unknown__2', 'unknown__3', 'things_done_try_find_person__1', 'things_done_try_find_person__2', 'things_done_try_find_person__3', 'attempts_serve_abovenamed_person_failed__1', 'attempts_serve_abovenamed_person_failed__2', 'attempts_serve_abovenamed_person_failed__3', 'service_attempted_provide_dates_addresses_relevant_information__1', 'service_attempted_provide_dates_addresses_relevant_information__2', 'service_attempted_provide_dates_addresses_relevant_information__3', 'following_methods_choose_apply', 'sending_text_message', 'abovenamed_person_care_following_name_address__1', 'abovenamed_person_care_following_name_address__2', 'abovenamed_person_care_following_name_address__3', 'abovenamed_person_care_following_name_address__4', 'ex_parte_motion_alternative_service__2', 'consecutive_weeks', 'name_newspaper', 'court', 'media_network_facebook_twitter', 'method_describe__1', 'method_describe__2', 'method_describe__3', 'specific_method_service_requested__1', 'specific_method_service_requested__2', 'specific_method_service_requested__3', 'declare_criminal_penalty_law_utah_everything_stated_document_true', '*signature_date', '*users1_signature', '*users1_name__2', 'ex_parte_motion_alternative_service__3']",UT
87995c8ec06ef5e871c3a131c6b2a33392f0f5ac9ba06f7e8281142a,Findings of Fact and Conclusions of Law ,Adopting a Minor Stepchild,5.0,6.5,2021-11-11,https://www.utcourts.gov/howto/family/adoption/stepchild/docs/09_Finding_Conclusions.pdf,"['Name', 'Address', 'City State Zip', 'Phone', 'Email', 'In the Matter of the Adoption of adoptees name', 'adoptees name', 'Case Number', 'Judge', 'Commissioner', 'name of adopting', 'parent to adopt', 'Findings of Fact and Conclusions of Law', 'Findings of Fact and Conclusions of Law_2', 'Findings of Fact and Conclusions of Law_3', 'Findings of Fact and Conclusions of Law_4', 'Date', 'Signature', 'Judge_2', 'Findings of Fact and Conclusions of Law_5', 'Approved Board of District Court Judges December 17 2010', 'Page 5 of 5']",https://courtformsonline.org/forms/87995c8ec06ef5e871c3a131c6b2a33392f0f5ac9ba06f7e8281142a.pdf,"['*users1_name', '*users1_address_line_one', '*users1_address_line_two', '*users1_phone_number', 'email', 'matter_adoption_adoptees_name', 'adoptees_name', '*docket_number', 'judge__1', 'commissioner', 'name_adopting', 'parent_adopt', 'findings_fact_conclusions_law__1', 'findings_fact_conclusions_law__2', 'findings_fact_conclusions_law__3', 'findings_fact_conclusions_law__4', '*signature_date', '*users1_signature', 'judge__2', 'findings_fact_conclusions_law__5', 'approved_board_district_court_judges_december', 'page']",UT
